( Adventure0456 "Messages 81 thru 90 are reserved for 'obituaries'.")
( Adventure0457 "Mist is a white vapor, usually water, seen from time to time in caverns.  It can be found anywhere but is frequently a sign of a deep pit leading down to water.")
( Adventure0458 "None of them hit you!")
( Adventure0459 "Nothing happens.")
( Adventure0460 "Now you've really done it!  I'm out of orange smoke!  You don't expect me to do a decent reincarnation without any orange smoke, do you?")
( Adventure0461 "Oh dear, you seem to have gotten yourself killed.  I might be able to help you out, but I've never really done this before.  Do you want me to try to reincarnate you?")
( Adventure0462 "Oh, leave the poor unhappy bird alone.")
( Adventure0463 "OK")
( Adventure0464 "Okay, from now on I'll only describe a place in full the first time you come to it.  To get the full description, say 'look'.")
( Adventure0465 "Okay, if you're so smart, do it yourself!  I'm leaving!")
( Adventure0466 "Okay, now where did I put my orange smoke?  poof! Everything disappears in a dense cloud of orange smoke.")
( Adventure0467 "One of them gets you!")
( Adventure0468 "One sharp nasty knife is thrown at you!")
( Adventure0469 "On what?")
( Adventure0470 "Out from the shadows behind you pounces a bearded pirate!  'Har, har,' he chortles, 'I'll just take all this booty and hide it away with me chest deep in the maze!'  He snatches your treasure and vanishes into the gloom.")
( Adventure0471 "Peculiar.  Nothing unexpected happens.")
( Adventure0472 "Rubbing the electric lamp is not particularly rewarding.  Anyway, nothing exciting happens.")
( Adventure0473 "Something you're carrying won't fit through the tunnel with you. You'd best take inventory and drop something.")
( Adventure0474 "Somewhere nearby is Colossal Cave, where others have found fortunes in treasure and gold, though it is rumored that some who enter are never seen again.")
( Adventure0475 "Sorry, but I am not allowed to give more detail.  I will repeat the long description of your location.")
( Adventure0476 "Sorry, but I no longer seem to remember how it was you got here.")
( Adventure0477 "Thank you, it was delicious!")
( Adventure0478 "The axe bounces harmlessly off the dragon's thick scales.")
( Adventure0479 "The axe misses and lands near the bear where you can't get at it.")
( Adventure0480 "The bear eagerly wolfs down your food, after which he seems to calm down considerably and even becomes rather friendly.")
( Adventure0481 "The bear is confused; he only wants to be your friend.")
( Adventure0482 "The bear is still chained to the wall.")
( Adventure0483 "The bear lumbers toward the troll, who lets out a startled shriek and scurries away.  The bear soon gives up the pursuit and wanders back.")
( Adventure0484 "The bird is frightened right now and you cannot catch it no matter what you try.  Perhaps you might try later.")
( Adventure0485 "The bird was unafraid when you entered, but as you approach it becomes disturbed and you cannot catch it.")
( Adventure0486 "The bottle of water is now empty.")
( Adventure0487 "The chain is now locked.")
( Adventure0488 "The chain is now unlocked.")
( Adventure0489 "The chain is still locked.")
( Adventure0490 "The door is extremely rusty and refuses to open.")
( Adventure0491 "The dragon looks rather nasty.  You'd best not try to get by.")
( Adventure0492 "The dwarves' knives vanish as they strike the walls of the cave.")
( Adventure0493 "The grate is now locked.")
( Adventure0494 "The grate is now unlocked.")
( Adventure0495 "The grate is very solid and has a hardened steel lock.  You cannot enter without a key, and there are no keys nearby.  I would recommend looking elsewhere for the keys.")
( Adventure0496 "The hinges are quite thoroughly rusted now and won't budge.")
( Adventure0497 "The little bird attacks the green dragon, and in an astounding flurry gets burnt to a cinder.  The ashes blow away.")
( Adventure0498 "The little bird attacks the green snake, and in an astounding flurry drives the snake away.")
( Adventure0499 "The little bird is now dead.  Its body disappears.")
( Adventure0500 "The oil has freed up the hinges so that the door will now move, although it requires some effort.")
( Adventure0501 "The oyster creaks open, revealing nothing but oyster inside.  It promptly snaps shut again.")
( Adventure0502 "The plant has exceptionally deep roots and cannot be pulled free.")
( Adventure0503 "The plant indignantly shakes the oil off its leaves and asks, 'water?'")
( Adventure0504 "There are faint rustling noises from the darkness behind you.")
( Adventure0505 "There are faint rustling noises from the darkness behind you.  As you turn toward them, the beam of your lamp falls across a bearded pirate. He is carrying a large chest.  'Shiver me timbers!' he cries, 'I've been spotted!  I'd best hie meself off to the maze to hide me chest!' With that, he vanishes into the gloom.")
( Adventure0506 "There is a loud explosion, and a twenty-foot hole appears in the far wall, burying the dwarves in the rubble.  You march through the hole and find yourself in the Main Office, where a cheering band of friendly elves carry the conquering adventurer off into the sunset.")
( Adventure0507 "There is a loud explosion, and a twenty-foot hole appears in the far wall, burying the snakes in the rubble.  A river of molten lava pours in through the hole, destroying everything in its path, including you!")
( Adventure0508 "There is a loud explosion, and you are suddenly splashed across the walls of the room.")
( Adventure0509 "There is a threatening little dwarf in the room with you!")
( Adventure0510 "There is a way to explore that region without having to worry about falling into a pit.  None of the objects available is immediately useful in discovering the secret.")
( Adventure0511 "There is no longer any way across the chasm.")
( Adventure0512 "There is nothing here to attack.")
( Adventure0513 "There is nothing here to eat.")
( Adventure0514 "There is nothing here to which the chain can be locked.")
( Adventure0515 "There is nothing here with a lock!")
( Adventure0516 "There is nothing here with which to fill the bottle.")
( Adventure0517 "There is nothing here with which to fill the vase.")
( Adventure0518 "There is no way across the fissure.")
( Adventure0519 "There is no way to get past the bear to unlock the chain, which is probably just as well.")
( Adventure0520 "There is no way to go that direction.")
( Adventure0521 "There's no point in suspending a demonstration game.")
( Adventure0522 "There's nothing here it wants to eat (except perhaps you).")
( Adventure0523 "There's not much point in wandering around out here, and you can't explore the cave without a lamp.  So let's just call it a day.")
( Adventure0524 "The resulting ruckus has awakened the dwarves.  There are now several threatening little dwarves in the room with you!  Most of them throw knives at you!  All of them get you!")
( Adventure0525 "The sepulchral voice intones, 'The cave is now closed.'  As the echoes fade, there is a blinding flash of light (and a small puff of orange smoke).    As your eyes refocus, you look around and find .")
( Adventure0526 "The shell is very strong and is impervious to attack.")
( Adventure0527 "The snake has now devoured your bird.")
( Adventure0528 "The sudden change in temperature has delicately shattered the vase.")
( Adventure0529 "The trees of the forest are large hardwood oak and maple, with an occasional grove of pine or spruce.  There is quite a bit of under- growth, largely birch and ash saplings plus nondescript bushes of various sorts.  This time of year visibility is quite restricted by all the leaves, but travel is quite easy if you detour around the spruce and berry bushes.")
( Adventure0530 "The troll catches your treasure and scurries away out of sight.")
( Adventure0531 "The troll deftly catches the axe, examines it carefully, and tosses it back, declaring, 'Good workmanship, but it's not valuable enough.'")
( Adventure0532 "The troll refuses to let you cross.")
( Adventure0533 "'This is not the maze where the pirate leaves his treasure chest.'")
( Adventure0534 "Trolls are close relatives with the rocks and have skin as tough as that of a rhinoceros.  The troll fends off your blows effortlessly.")
( Adventure0535 "Watch it!")
( Adventure0536 "Welcome to Adventure!!  Would you like instructions?")
( Adventure0537 "What?")
( Adventure0538 "What's the matter, can't you read?  Now you'd best start over.")
( Adventure0539 "Where?")
( Adventure0540 "Which way?")
( Adventure0541 "With what?  Your bare hands?")
( Adventure0542 "With what?  Your bare hands?  Against his bear hands??")
( Adventure0543 "You are already carrying it!")
( Adventure0544 "You are being followed by a very large, tame bear.")
( Adventure0545 "You are currently holding the following:")
( Adventure0546 "You aren't carrying it!")
( Adventure0547 "You attack a little dwarf, but he dodges out of the way.")
( Adventure0548 "You awaken only to discover your bits have been dissolving while you slept.  You disappear in a cloud of greasy black smoke.")
( Adventure0549 "You can catch the bird, but you cannot carry it.")
( Adventure0550 "You can make the passages look less alike by dropping things.")
( Adventure0551 "You can't be serious!")
( Adventure0552 "You can't carry anything more.  You'll have to drop something first.")
( Adventure0553 "You can't fill that.")
( Adventure0554 "You can't fit this five-foot clam through that little passage!")
( Adventure0555 "You can't fit this five-foot oyster through that little passage!")
( Adventure0556 "You can't get there from here.")
( Adventure0557 "You can't go through a locked steel grate!")
( Adventure0558 "You can't kill the snake, or drive it away, or avoid it, or anything like that.  There is a way to get by, but you don't have the necessary resources right now.")
( Adventure0559 "You can't pour that.")
( Adventure0560 "You can't unlock the keys.")
( Adventure0561 "You clumsy oaf, you've done it again!  I don't know how long I can keep this up.  Do you want me to try reincarnating you again?")
( Adventure0562 "You don't fit through a two-inch slit!")
( Adventure0563 "You don't have anything strong enough to open the clam.")
( Adventure0564 "You don't have anything strong enough to open the oyster.")
( Adventure0565 "You fell into a pit and broke every bone in your body!")
( Adventure0566 "You fool, dwarves eat only coal!  Now you've made him really mad!!")
( Adventure0567 "You have crawled around in some little holes and found your way blocked by a recent cave-in.  You are now back in the main passage.")
( Adventure0568 "You have crawled around in some little holes and wound up back in the main passage.")
( Adventure0569 "You have no keys!")
( Adventure0570 "You have no source of light.")
( Adventure0571 "You have nothing in which to carry it.")
( Adventure0572 "You have taken a drink from the stream.  The water tastes strongly of minerals, but is not unpleasant.  It is extremely cold.")
( Adventure0573 "You have taken the vase and hurled it delicately to the ground.")
( Adventure0574 "You killed a little dwarf.")
( Adventure0575 "You killed a little dwarf.  The body vanishes in a cloud of greasy black smoke.")
( Adventure0576 "You prod the nearest dwarf, who wakes up grumpily, takes one look at you, curses, and grabs for his axe.")
( Adventure0577 "Your bottle is already full.")
( Adventure0578 "Your bottle is empty and the ground is wet.")
( Adventure0579 "Your bottle is now full of oil.")
( Adventure0580 "Your bottle is now full of water.")
( Adventure0581 "You're not carrying anything.")
( Adventure0582 "Your feet are now wet.")
( Adventure0583 "Your lamp has run out of power.")
( Adventure0584 "Your lamp is getting dim, and you're out of spare batteries.  You'd best start wrapping this up.")
( Adventure0585 "Your lamp is getting dim.  I'm taking the liberty of replacing the batteries.")
( Adventure0586 "Your lamp is getting dim.  You'd best go back for those batteries.")
( Adventure0587 "Your lamp is getting dim.  You'd best start wrapping this up, unless You can find some fresh batteries.  I seem to recall there's a vending machine in the maze.  Bring some coins with you.")
( Adventure0588 "Your lamp is now off.")
( Adventure0589 "Your lamp is now on.")
( Adventure0590 "You strike the mirror a resounding blow, whereupon it shatters into a myriad tiny fragments.")
( Adventure0591 "A large cloud of green smoke appears in front of you.  It clears away to reveal a tall wizard, clothed in grey.  He fixes you with a steely glare and declares, 'This adventure has lasted too long.'  With that he makes a single pass over you with his hands, and everything around you fades away into a grey nothingness.")
( Adventure0592 "Are you a wizard?")
( Adventure0593 "Be sure to save your core-image.")
( Adventure0594 "Break out of this and save your core-image.")
( Adventure0595 "Colossal Cave is open to regular adventurers at the following hours:")
( Adventure0596 "Do you wish to change the hours?")
( Adventure0597 "Do you wish to change the message of the day?")
( Adventure0598 "Do you wish to (re)schedule the next holiday?")
( Adventure0599 "Do you wish to see the hours?")
( Adventure0600 "Even wizards have to wait longer than that!")
( Adventure0601 "Foo, you are nothing but a charlatan!")
( Adventure0602 "I'm terribly sorry, but Colossal Cave is closed.  Our hours are:")
( Adventure0603 "I suggest you resume your adventure at a later time.")
( Adventure0604 "Limit lines to 70 chars.  End with null line.")
( Adventure0605 "Line too long, retype:")
( Adventure0606 "New hours for Colossal Cave:")
( Adventure0607 "New hours specified by defining 'prime time'.  Give only the hour.  Enter a negative number after last pair.")
( Adventure0608 "New magic number (null to leave unchanged):")
( Adventure0609 "New magic word (null to leave unchanged):")
( Adventure0610 "Not enough room for another line.  Ending message here.")
( Adventure0611 "Oh dear, you really are a wizard!  Sorry to have bothered you . . .")
( Adventure0612 "Okay.  You can save this version now.")
( Adventure0613 "Only a wizard may continue an adventure this soon.")
( Adventure0614 "Only wizards are permitted within the cave right now.")
( Adventure0615 "Prove it!  Say the magic word!")
( Adventure0616 "That is not what I thought it was.  Do you know what I thought it was?")
( Adventure0617 "To be called what (up to 20 characters)?")
( Adventure0618 "To begin how many days from today?")
( Adventure0619 "To last how many days (zero if no holiday)?")
( Adventure0620 "Too small!  Assuming minimum value (45 minutes).")
( Adventure0621 "Very well.")
( Adventure0622 "We do allow visitors to make short explorations during our off hours. Would you like to do that?")
( Adventure0623 "You are obviously a rank amateur.  Better luck next time.")
( Adventure0624 "Your score qualifies you as a Novice class Adventurer.")
( Adventure0625 "You have achieved the rating: 'Experienced Adventurer'.")
( Adventure0626 "You may now consider yourself a 'Seasoned Adventurer'.")
( Adventure0627 "You have reached 'Junior Master' status.")
( Adventure0628 "Your score puts you in Master Adventurer Class C.")
( Adventure0629 "Your score puts you in Master Adventurer Class B.")
( Adventure0630 "Your score puts you in Master Adventurer Class A.")
( Adventure0631 "All of Adventuredom gives tribute to you, Adventurer Grandmaster!")
( Adventure0632 "A burly troll stands by the bridge and insists you throw him a treasure before you may cross.")
( Adventure0633 "A cheerful little bird is sitting here singing.")
( Adventure0634 "A crystal bridge now spans the fissure.")
( Adventure0635 "A huge green fierce dragon bars the way!")
( Adventure0636 "A huge green fierce snake bars the way!")
( Adventure0637 "A massive stone tablet embedded in the wall reads: 'Congratulations on bringing light into the Dark-Room!'")
( Adventure0638 "A rickety wooden bridge extends across the chasm, vanishing into the mist.  A sign posted on the bridge reads, 'Stop! Pay troll!'")
( Adventure0639 "A small velvet pillow lies on the floor.")
( Adventure0640 "A three foot black rod with a rusty mark on an end lies nearby.")
( Adventure0641 "Bars of silver")
( Adventure0642 "Batteries")
( Adventure0643 "Brass lantern")
( Adventure0644 "Congratulations!  You have just vanquished a dragon with your bare hands!  (Unbelievable, isn't it?)")
( Adventure0645 "Done!")
( Adventure0646 "'Drop coins here to receive fresh batteries.'")
( Adventure0647 "Dwarf's axe")
( Adventure0648 "Egg-sized emerald")
( Adventure0649 "Giant clam grunt!")
( Adventure0650 "Giant oyster groan!")
( Adventure0651 "Glistening pearl")
( Adventure0652 "Golden chain")
( Adventure0653 "Golden eggs")
( Adventure0654 "Interesting.  There seems to be something written on the underside of the oyster.")
( Adventure0655 "Jeweled trident")
( Adventure0656 "Large gold nugget")
( Adventure0657 "Little bird in cage")
( Adventure0658 "Ming vase")
( Adventure0659 "Off to one side lies a glistening pearl!")
( Adventure0660 "Oil in the bottle")
( Adventure0661 "Persian rug")
( Adventure0662 "Platinum pyramid")
( Adventure0663 "Precious jewelry")
( Adventure0664 "Rare coins")
( Adventure0665 "Rare spices")
( Adventure0666 "Rough stone steps lead down the pit.")
( Adventure0667 "Rough stone steps lead up the dome.")
( Adventure0668 "Set of keys")
( Adventure0669 "Several diamonds")
( Adventure0670 "Small bottle")
( Adventure0671 "Some worn-out batteries have been discarded nearby.")
( Adventure0672 "'Spelunker Today'")
( Adventure0673 "Tasty food")
( Adventure0674 "The bear is locked to the wall with a golden chain!")
( Adventure0675 "The body of a huge green dead dragon is lying off to one side.")
( Adventure0676 "The crystal bridge has vanished!")
( Adventure0677 "The dragon is sprawled out on a Persian rug!!")
( Adventure0678 "The floor is littered with worthless shards of pottery.")
( Adventure0679 "The grate is locked.")
( Adventure0680 "The grate is open.")
( Adventure0681 "The Ming vase drops with a delicate crash.")
( Adventure0682 "The nest of golden eggs has vanished!")
( Adventure0683 "The pirate's treasure chest is here!")
( Adventure0684 "The plant grows explosively, almost filling the bottom of the pit.")
( Adventure0685 "The plant spurts into furious growth for a few seconds.")
( Adventure0686 "There are a few recent issues of 'Spelunker Today' magazine here.")
( Adventure0687 "There are bars of silver here!")
( Adventure0688 "There are diamonds here!")
( Adventure0689 "There are fresh batteries here.")
( Adventure0690 "There are many coins here!")
( Adventure0691 "There are rare spices here!")
( Adventure0692 "There are some keys on the ground here.")
( Adventure0693 "There is a 12-foot-tall beanstalk stretching up out of the pit, bellowing 'WATER!! WATER!!'")
( Adventure0694 "There is a bottle of oil here.")
( Adventure0695 "There is a bottle of water here.")
( Adventure0696 "There is a contented-looking bear wandering about nearby.")
( Adventure0697 "There is a delicate, precious, Ming vase here!")
( Adventure0698 "There is a ferocious cave bear eying you from the far end of the room!")
( Adventure0699 "There is a gentle cave bear sitting placidly in one corner.")
( Adventure0700 "There is a gigantic beanstalk stretching all the way up to the hole.")
( Adventure0701 "There is a golden chain locked to the wall!")
( Adventure0702 "There is a golden chain lying in a heap on the floor!")
( Adventure0703 "There is a huge beanstalk growing out of the west pit up to the hole.")
( Adventure0704 "There is a jewel-encrusted trident here!")
( Adventure0705 "There is a lamp shining nearby.")
( Adventure0706 "There is a large nest here, full of golden eggs!")
( Adventure0707 "There is a large sparkling nugget of gold here!")
( Adventure0708 "There is a little axe here.")
( Adventure0709 "There is a little axe lying beside the bear.")
( Adventure0710 "There is a little bird in the cage.")
( Adventure0711 "There is a massive vending machine here.  The instructions on it read:")
( Adventure0712 "There is a message scrawled in the dust in a flowery script, reading: 'This is not the maze where the pirate leaves his treasure chest.'")
( Adventure0713 "There is an emerald here the size of a plover's egg!")
( Adventure0714 "There is an empty bottle here.")
( Adventure0715 "There is an enormous clam here with its shell tightly closed.")
( Adventure0716 "There is an enormous oyster here with its shell tightly closed.")
( Adventure0717 "There is a Persian rug spread out on the floor!")
( Adventure0718 "There is a platinum pyramid here, 8 inches on a side!")
( Adventure0719 "There is a shiny brass lamp nearby.")
( Adventure0720 "There is a small wicker cage discarded nearby.")
( Adventure0721 "There is a tiny little plant in the pit, murmuring 'Water, water.'")
( Adventure0722 "There is food here.")
( Adventure0723 "There is precious jewelry here!")
( Adventure0724 "The shadowy figure seems to be trying to attract your attention.")
( Adventure0725 "The top of a 12-foot-tall beanstalk is poking out of the west pit.")
( Adventure0726 "The troll is nowhere to be seen.")
( Adventure0727 "The troll steps out from beneath the bridge and blocks your way.")
( Adventure0728 "The vase is now resting, delicately, on a velvet pillow.")
( Adventure0729 "The way north is barred by a massive, rusty, iron door.")
( Adventure0730 "The way north leads through a massive, rusty, iron door.")
( Adventure0731 "The wreckage of a bridge (and a dead bear) can be seen at the bottom of the chasm.")
( Adventure0732 "Treasure chest")
( Adventure0733 "Velvet pillow")
( Adventure0734 "Water in the bottle")
( Adventure0735 "Wicker cage")
( Adventure0736 "You've over-watered the plant!  It's shriveling up!  It's, it's.")
( Adventure0737 "tame what?")
( Adventure0738 "To move, try words like forest, building, downstream, enter, east, west, north, south, up, or down.")
( Adventure0739 "I know about a few special objects, like a black rod hidden in the cave.  These objects can be manipulated using some of the action words that I know.  Usually you will need to give both the object and action words (in either order), but sometimes I can infer the object from the verb alone.")
( Adventure0740 "Some objects also imply verbs; in particular, 'inventory' implies 'take inventory', which causes me to give you a list of what you're carrying.")
( Adventure0741 "The objects have side effects; for instance, the rod scares the bird.  Usually people having trouble moving just need to try a few more words.  Usually people trying unsuccessfully to manipulate an object are attempting something beyond their (or my!) capabilities and should try a completely different tack.")
( Adventure0742 "To speed the game you can sometimes move long distances with a simple command.  For example, 'go to the building' usually gets you to the building from anywhere above ground except when lost in the forest.")
( Adventure0743 "Also, note that cave passages turn a lot, and that leaving a room to the north does not guarantee entering the next from the south. Good luck!")
( Adventure0744 "The glowing rock fills the farthest reaches of the cavern with a blood-red glare, giving every thing an eerie, macabre appearance.")
( Adventure0745 "The air is filled with flickering sparks of ash and a heavy smell of brimstone.")
( Adventure0746 "The walls are hot to the touch, and the thundering of the volcano drowns out all other sounds.")
( Adventure0747 "Embedded in the jagged roof far overhead are myriad twisted formations composed of pure white alabaster, which scatter the murky light into sinister apparitions upon the walls.")
( Adventure0748 "To one side is a deep gorge, filled with a bizarre chaos of tortured rock which seems to have been crafted by the devil himself.")
( Adventure0749 "An immense river of fire crashes out from the depths of the volcano, burns its way through the gorge, and plummets into a bottomless pit far off to your left.")
( Adventure0750 "To the right, an immense geyser of blistering steam erupts continuously from a barren island in the center of a sulfurous lake, which bubbles ominously.")
( Adventure0751 "The far right wall is aflame with an incandescence of its own, which lends an additional infernal splendor to the already hellish scene.  A dark, foreboding passage exits to the south.")
( Adventure0752 "A three foot black rod with a rusty star on an end lies nearby.")
( Adventure0753 "Address complaints about the UNIX version to Jim Gillogly (jim@rand.org), and complaints about the speech interface to Jeremy Salwen jeremysalwen@gmail.com).")
( Adventure0754 "I should warn you that I really can only understand two concepts per command, so for example, 'go to the building' should work ('go' and 'building' being the concepts here), but 'pick up anything I find in the stream and eat it' won't.")
( Adventure0755 "Magic is said to work in the cave.")
( Adventure0756 "I will be your eyes and hands.")
( Adventure0757 "Direct me with short individual commands.")
( Adventure0758 "Should you get stuck, say 'help' for some general hints.")
( Adventure0759 "For information on how to end your adventure, etc., say 'info'.")
( Adventure0760 "This program was originally developed by Will Crowther.")
( Adventure0761 "Most of the features of the current program were added by Don Woods.")
